country,year_month,PCPI_IX,date
CL,1981-03,5.48137346807138,1981-03-01
CL,1981-04,5.54838357342507,1981-04-01
CL,1981-05,5.62183100408514,1981-05-01
CL,1981-06,5.62709825843904,1981-06-01
CL,1981-07,5.66192044721565,1981-07-01
CL,1981-08,5.7309778542249,1981-08-01
CL,1981-09,5.78394323801333,1981-09-01
CL,1981-10,5.80237798322941,1981-10-01
CL,1981-11,5.81291249193722,1981-11-01
CL,1981-12,5.84305310685874,1981-12-01
CL,1982-01,5.88372694044291,1982-01-01
CL,1982-02,5.83720017200602,1982-02-01
CL,1982-03,5.86295076327671,1982-03-01
CL,1982-04,5.85709911846915,1982-04-01
CL,1982-05,5.82754289400129,1982-05-01
CL,1982-06,5.86616942592991,1982-06-01
CL,1982-07,5.98234057192002,1982-07-01
CL,1982-08,6.1754706514728,1982-08-01
CL,1982-09,6.44029241023436,1982-09-01
CL,1982-10,6.74929950548269,1982-10-01
CL,1982-11,6.97344614061492,1982-11-01
CL,1982-12,7.05450354762417,1982-12-01
CL,1983-01,7.1785736400774,1983-01-01
CL,1983-02,7.1870595570845,1983-02-01
CL,1983-03,7.32312835949258,1983-03-01
CL,1983-04,7.54083895936358,1983-04-01
CL,1983-05,7.64471855514943,1983-05-01
CL,1983-06,7.76381552354332,1983-06-01
CL,1983-07,7.91246742635992,1983-07-01
CL,1983-08,8.12520361212642,1983-08-01
CL,1983-09,8.31482089873145,1983-09-01
CL,1983-10,8.51614405504192,1983-10-01
CL,1983-11,8.62909524833369,1983-11-01
CL,1983-12,8.68352354332401,1983-12-01
CL,1984-01,8.68966931842614,1984-01-01
CL,1984-02,8.67592130724575,1984-02-01
CL,1984-03,8.89596688884111,1984-03-01
CL,1984-04,9.028817028596,1984-04-01
CL,1984-05,9.13708793807783,1984-05-01
CL,1984-06,9.25325005375188,1984-06-01
CL,1984-07,9.33490475166631,1984-07-01
CL,1984-08,9.35860417114599,1984-08-01
CL,1984-09,9.63131455600946,1984-09-01
CL,1984-10,10.4199372178026,1984-10-01
CL,1984-11,10.5410737475812,1984-11-01
CL,1984-12,10.6841681358848,1984-12-01
CL,1985-01,11.0195192431735,1985-01-01
CL,1985-02,11.2410341861965,1985-02-01
CL,1985-03,11.5570694474307,1985-03-01
CL,1985-04,11.8207133949688,1985-04-01
CL,1985-05,12.0588944313051,1985-05-01
CL,1985-06,12.5031021285745,1985-06-01
CL,1985-07,12.6646261019136,1985-07-01
CL,1985-08,12.7769890346162,1985-08-01
CL,1985-09,12.9323801333047,1985-09-01
CL,1985-10,13.1272672543539,1985-10-01
CL,1985-11,13.3373640077403,1985-11-01
CL,1985-12,13.506501827564,1985-12-01
CL,1986-01,13.8684626961944,1986-01-01
CL,1986-02,13.9940098903462,1986-02-01
CL,1986-03,14.2041066437325,1986-03-01
CL,1986-04,14.4013416469576,1986-04-01
CL,1986-05,14.5040421414749,1986-05-01
CL,1986-06,14.6977424209847,1986-06-01
CL,1986-07,14.8437755321436,1986-07-01
CL,1986-08,14.9374199096968,1986-08-01
CL,1986-09,15.1662352182326,1986-09-01
CL,1986-10,15.3965340786927,1986-10-01
CL,1986-11,15.6130681573855,1986-11-01
CL,1986-12,15.8506815738551,1986-12-01
CL,1987-01,16.1658396043862,1987-01-01
CL,1987-02,16.4455858955063,1987-02-01
CL,1987-03,16.7153859385078,1987-03-01
CL,1987-04,17.1095463341217,1987-04-01
CL,1987-05,17.3685099978499,1987-05-01
CL,1987-06,17.4899419479682,1987-06-01
CL,1987-07,17.7837497312406,1987-07-01
CL,1987-08,18.0380305310686,1987-08-01
CL,1987-09,18.3812728445495,1987-09-01
CL,1987-10,18.8245968608901,1987-10-01
CL,1987-11,19.1880283809933,1987-11-01
CL,1987-12,19.2509438830359,1987-12-01
CL,1988-01,19.3905267684369,1988-01-01
CL,1988-02,19.462885400989,1988-02-01
CL,1988-03,19.8292195226833,1988-03-01
CL,1988-04,19.9829800043001,1988-04-01
CL,1988-05,20.0756955493442,1988-05-01
CL,1988-06,20.1978112233928,1988-06-01
CL,1988-07,20.2249408729305,1988-07-01
CL,1988-08,20.3877574715115,1988-08-01
CL,1988-09,20.5799612986455,1988-09-01
CL,1988-10,20.8920232208127,1988-10-01
CL,1988-11,21.28774457106,1988-11-01
CL,1988-12,21.6925220382713,1988-12-01
CL,1989-01,21.9344700064502,1989-01-01
CL,1989-02,21.9616125564395,1989-02-01
CL,1989-03,22.3799483981939,1989-03-01
CL,1989-04,22.6128531498602,1989-04-01
CL,1989-05,23.0560739625887,1989-05-01
CL,1989-06,23.4630961083638,1989-06-01
CL,1989-07,23.8904880670823,1989-07-01
CL,1989-08,24.130178456246,1989-08-01
CL,1989-09,24.6435003225113,1989-09-01
CL,1989-10,25.3535411739411,1989-10-01
CL,1989-11,25.7899634487207,1989-11-01
CL,1989-12,26.3372006020211,1989-12-01
CL,1990-01,26.9949559234573,1990-01-01
CL,1990-02,27.0745259084068,1990-02-01
CL,1990-03,27.7282304880671,1990-03-01
CL,1990-04,28.2207697269404,1990-04-01
CL,1990-05,28.6508578800258,1990-05-01
CL,1990-06,29.2793678778757,1990-06-01
CL,1990-07,29.7678821758761,1990-07-01
CL,1990-08,30.3671855514943,1990-08-01
CL,1990-09,31.8528531498602,1990-09-01
CL,1990-10,33.0685917007095,1990-10-01
CL,1990-11,33.3606966243819,1990-11-01
CL,1990-12,33.5349430230058,1990-12-01
CL,1991-01,33.6769640937433,1991-01-01
CL,1991-02,33.7202709094818,1991-02-01
CL,1991-03,34.1110900881531,1991-03-01
CL,1991-04,34.7406063212212,1991-04-01
CL,1991-05,35.6058267039346,1991-05-01
CL,1991-06,36.2615308535799,1991-06-01
CL,1991-07,36.9182541388949,1991-07-01
CL,1991-08,37.3654611911417,1991-08-01
CL,1991-09,37.8539754891421,1991-09-01
CL,1991-10,38.9488368092883,1991-10-01
CL,1991-11,39.3084239948398,1991-11-01
CL,1991-12,39.7919071167491,1991-12-01
CL,1992-01,40.2300451515803,1992-01-01
CL,1992-02,39.9772350032251,1992-02-01
CL,1992-03,40.2572393033756,1992-03-01
CL,1992-04,40.7870479466781,1992-04-01
CL,1992-05,41.2231864115244,1992-05-01
CL,1992-06,41.5062223177811,1992-06-01
CL,1992-07,41.9695420339712,1992-07-01
CL,1992-08,42.5688583100408,1992-08-01
CL,1992-09,43.5589679638787,1992-09-01
CL,1992-10,44.1814405504192,1992-10-01
CL,1992-11,44.8119630187056,1992-11-01
CL,1992-12,44.8431950118254,1992-12-01
CL,1993-01,44.9177338206837,1993-01-01
CL,1993-02,45.0990367662868,1993-02-01
CL,1993-03,45.3548785207482,1993-03-01
CL,1993-04,45.9904321651258,1993-04-01
CL,1993-05,46.6612556439475,1993-05-01
CL,1993-06,46.8919157170501,1993-06-01
CL,1993-07,47.3532358632552,1993-07-01
CL,1993-08,48.3644893571275,1993-08-01
CL,1993-09,48.9275424639862,1993-09-01
CL,1993-10,50.1865878305741,1993-10-01
CL,1993-11,50.2298946463126,1993-11-01
CL,1993-12,50.3296151365298,1993-12-01
CL,1994-01,50.8543797032896,1994-01-01
CL,1994-02,51.0125263384218,1994-02-01
CL,1994-03,51.5866480326811,1994-03-01
CL,1994-04,51.8404644162546,1994-04-01
CL,1994-05,52.5797763921737,1994-05-01
CL,1994-06,52.8597935927757,1994-06-01
CL,1994-07,53.1760610621372,1994-07-01
CL,1994-08,53.7663083207912,1994-08-01
CL,1994-09,54.0312061922167,1994-09-01
CL,1994-10,54.3505052676844,1994-10-01
CL,1994-11,54.6778542248979,1994-11-01
CL,1994-12,54.8319630187056,1994-12-01
CL,1995-01,55.1794624811868,1995-01-01
CL,1995-02,55.4584605461191,1995-02-01
CL,1995-03,55.7968909911847,1995-03-01
CL,1995-04,56.1363276714685,1995-04-01
CL,1995-05,56.4798021930767,1995-05-01
CL,1995-06,56.8957901526553,1995-06-01
CL,1995-07,57.3712104923672,1995-07-01
CL,1995-08,58.3139754891421,1995-08-01
CL,1995-09,58.6604687164051,1995-09-01
CL,1995-10,59.114732315631,1995-10-01
CL,1995-11,59.1570328961513,1995-11-01
CL,1995-12,59.3272543539024,1995-12-01
CL,1996-01,59.4894259299075,1996-01-01
CL,1996-02,59.7976435175231,1996-02-01
CL,1996-03,60.2317566114814,1996-03-01
CL,1996-04,60.8421414749516,1996-04-01
CL,1996-05,61.334680713825,1996-05-01
CL,1996-06,61.5925349387228,1996-06-01
CL,1996-07,61.7718254138895,1996-07-01
CL,1996-08,62.0357170500967,1996-08-01
CL,1996-09,62.3389034616211,1996-09-01
CL,1996-10,62.7851042786497,1996-10-01
CL,1996-11,63.0328832509138,1996-11-01
CL,1996-12,63.2615308535799,1996-12-01
CL,1997-01,63.580817028596,1997-01-01
CL,1997-02,64.1116319071167,1997-02-01
CL,1997-03,64.3130853579875,1997-03-01
CL,1997-04,64.5256073962588,1997-04-01
CL,1997-05,64.6746850139755,1997-05-01
CL,1997-06,64.8287938077833,1997-06-01
CL,1997-07,65.219600086003,1997-07-01
CL,1997-08,65.4844979574285,1997-08-01
CL,1997-09,66.0928703504622,1997-09-01
CL,1997-10,66.9026832939153,1997-10-01
CL,1997-11,66.9933347667168,1997-11-01
CL,1997-12,67.0859987099548,1997-12-01
CL,1998-01,67.5533691679209,1998-01-01
CL,1998-02,67.465736400774,1998-02-01
CL,1998-03,67.732646742636,1998-03-01
CL,1998-04,67.9995699849495,1998-04-01
CL,1998-05,68.1234659213072,1998-05-01
CL,1998-06,68.3561384648463,1998-06-01
CL,1998-07,68.6482304880671,1998-07-01
CL,1998-08,68.8809030316061,1998-08-01
CL,1998-09,69.2404902171576,1998-09-01
CL,1998-10,69.7924489357127,1998-10-01
CL,1998-11,69.8599440980434,1998-11-01
CL,1998-12,70.2154934422705,1998-12-01
CL,1999-01,69.9818146635132,1999-01-01
CL,1999-02,70.0321780262309,1999-02-01
CL,1999-03,70.4773726080413,1999-03-01
CL,1999-04,70.7422833799183,1999-04-01
CL,1999-05,70.8258783057407,1999-05-01
CL,1999-06,70.9245796602881,1999-06-01
CL,1999-07,70.9739367877876,1999-07-01
CL,1999-08,71.1139453880886,1999-08-01
CL,1999-09,71.275097828424,1999-09-01
CL,1999-10,71.5279208772307,1999-10-01
CL,1999-11,71.647778972264,1999-11-01
CL,1999-12,71.8371447000645,1999-12-01
CL,2000-01,71.9630531068587,2000-01-01
CL,2000-02,72.3639217372608,2000-02-01
CL,2000-03,72.8907116749086,2000-03-01
CL,2000-04,73.2412298430445,2000-04-01
CL,2000-05,73.3963448720705,2000-05-01
CL,2000-06,73.5645538593851,2000-06-01
CL,2000-07,73.6622489787142,2000-07-01
CL,2000-08,73.8526209417329,2000-08-01
CL,2000-09,74.3018533648678,2000-09-01
CL,2000-10,74.7510857880026,2000-10-01
CL,2000-11,75.0038959363578,2000-11-01
CL,2000-12,75.0884970973984,2000-12-01
CL,2001-01,75.3413201462051,2001-01-01
CL,2001-02,75.1096538378843,2001-02-01
CL,2001-03,75.4672285529993,2001-03-01
CL,2001-04,75.8116964093743,2001-04-01
CL,2001-05,76.1410578370243,2001-05-01
CL,2001-06,76.1833713179961,2001-06-01
CL,2001-07,76.036306170716,2001-07-01
CL,2001-08,76.6467039346377,2001-08-01
CL,2001-09,77.2087379058267,2001-09-01
CL,2001-10,77.313489572135,2001-10-01
CL,2001-11,77.3064330251559,2001-11-01
CL,2001-12,77.0677230703074,2001-12-01
CL,2002-01,77.0052719845194,2002-01-01
CL,2002-02,77.0123285314986,2002-02-01
CL,2002-03,77.4192474736616,2002-03-01
CL,2002-04,77.7073145560094,2002-04-01
CL,2002-05,77.7778284239948,2002-05-01
CL,2002-06,77.6791141689959,2002-06-01
CL,2002-07,78.0235949258224,2002-07-01
CL,2002-08,78.3176994194797,2002-08-01
CL,2002-09,78.9784476456676,2002-09-01
CL,2002-10,79.6663900236508,2002-10-01
CL,2002-11,79.5958890561169,2002-11-01
CL,2002-12,79.2443646527628,2002-12-01
CL,2003-01,79.3219221672758,2003-01-01
CL,2003-02,79.9615136529778,2003-02-01
CL,2003-03,80.8952225327886,2003-03-01
CL,2003-04,80.8176650182756,2003-04-01
CL,2003-05,80.5084411954418,2003-05-01
CL,2003-06,80.5084411954418,2003-06-01
CL,2003-07,80.4389464631262,2003-07-01
CL,2003-08,80.5718985164481,2003-08-01
CL,2003-09,80.7260073102558,2003-09-01
CL,2003-10,80.6001118039131,2003-10-01
CL,2003-11,80.3543453020855,2003-11-01
CL,2003-12,80.0944657062997,2003-12-01
CL,2004-01,79.9474134594711,2004-01-01
CL,2004-02,79.9544571059987,2004-02-01
CL,2004-03,80.2908879810793,2004-03-01
CL,2004-04,80.5859987099548,2004-04-01
CL,2004-05,81.0070307460761,2004-05-01
CL,2004-06,81.3585551494302,2004-06-01
CL,2004-07,81.5479208772307,2004-07-01
CL,2004-08,81.857131799613,2004-08-01
CL,2004-09,81.8994323801333,2004-09-01
CL,2004-10,82.1381552354332,2004-10-01
CL,2004-11,82.3486648032681,2004-11-01
CL,2004-12,82.0394409804343,2004-12-01
CL,2005-01,81.7795742851,2005-01-01
CL,2005-02,81.702016770587,2005-02-01
CL,2005-03,82.2217630617071,2005-03-01
CL,2005-04,82.9590496667383,2005-04-01
CL,2005-05,83.1836723285315,2005-05-01
CL,2005-06,83.5281401849064,2005-06-01
CL,2005-07,84.0408299290475,2005-07-01
CL,2005-08,84.2865964308751,2005-08-01
CL,2005-09,85.1215910556869,2005-09-01
CL,2005-10,85.5365727800473,2005-10-01
CL,2005-11,85.3321006235218,2005-11-01
CL,2005-12,85.0450397763921,2005-12-01
CL,2006-01,85.1145345087078,2006-01-01
CL,2006-02,85.0379961298645,2006-02-01
CL,2006-03,85.5365727800473,2006-03-01
CL,2006-04,86.0835003225113,2006-04-01
CL,2006-05,86.2940098903461,2006-05-01
CL,2006-06,86.799643087508,2006-06-01
CL,2006-07,87.2700322511288,2006-07-01
CL,2006-08,87.501685658998,2006-08-01
CL,2006-09,87.5157858525048,2006-09-01
CL,2006-10,87.2911760911632,2006-10-01
CL,2006-11,87.1441238443345,2006-11-01
CL,2006-12,87.2287379058267,2006-12-01
CL,2007-01,87.4956482476886,2007-01-01
CL,2007-02,87.3475897656418,2007-02-01
CL,2007-03,87.7202709094818,2007-03-01
CL,2007-04,88.224884970974,2007-04-01
CL,2007-05,88.7728316491077,2007-05-01
CL,2007-06,89.6017759621587,2007-06-01
CL,2007-07,90.6130423564825,2007-07-01
CL,2007-08,91.5961083637927,2007-08-01
CL,2007-09,92.6345689099118,2007-09-01
CL,2007-10,92.9226359922597,2007-10-01
CL,2007-11,93.6246914642012,2007-11-01
CL,2007-12,94.0527542463986,2007-12-01
CL,2008-01,94.0185164480757,2008-01-01
CL,2008-02,94.3972350032251,2008-02-01
CL,2008-03,95.1838916362072,2008-03-01
CL,2008-04,95.5485099978499,2008-04-01
CL,2008-05,96.6514341001935,2008-05-01
CL,2008-06,98.0907761771662,2008-06-01
CL,2008-07,99.1997376908191,2008-07-01
CL,2008-08,100.119346377123,2008-08-01
CL,2008-09,101.187026445926,2008-09-01
CL,2008-10,102.078421844765,2008-10-01
CL,2008-11,101.945469791443,2008-11-01
CL,2008-12,100.723680928832,2008-12-01
CL,2009-01,99.9581810363363,2009-01-01
CL,2009-02,98.6565770801978,2009-02-01
CL,2009-03,98.6960137604816,2009-03-01
CL,2009-04,98.5480971834014,2009-04-01
CL,2009-05,98.3311760911632,2009-05-01
CL,2009-06,98.6664330251559,2009-06-01
CL,2009-07,98.2424209847344,2009-07-01
CL,2009-08,97.7888282089873,2009-08-01
CL,2009-09,98.9030918082133,2009-09-01
CL,2009-10,98.8932358632552,2009-10-01
CL,2009-11,98.4988045581595,2009-11-01
CL,2009-12,98.1240980434315,2009-12-01
CL,2010-01,98.6368522898301,2010-01-01
CL,2010-02,98.907761771662,2010-02-01
CL,2010-03,98.9980649322726,2010-03-01
CL,2010-04,99.4495807353257,2010-04-01
CL,2010-05,99.8107933777682,2010-05-01
CL,2010-06,99.8107933777682,2010-06-01
CL,2010-07,100.455815953558,2010-07-01
CL,2010-08,100.352612341432,2010-08-01
CL,2010-09,100.752526338422,2010-09-01
CL,2010-10,100.855729950548,2010-10-01
CL,2010-11,100.920232208127,2010-11-01
CL,2010-12,101.049236723285,2010-12-01
CL,2011-01,101.320146205117,2011-01-01
CL,2011-02,101.552354332402,2011-02-01
CL,2011-03,102.32638142335,2011-03-01
CL,2011-04,102.648892711245,2011-04-01
CL,2011-05,103.061707159751,2011-05-01
CL,2011-06,103.242313480972,2011-06-01
CL,2011-07,103.37131799613,2011-07-01
CL,2011-08,103.539023865835,2011-08-01
CL,2011-09,104.055041926467,2011-09-01
CL,2011-10,104.558159535584,2011-10-01
CL,2011-11,104.893571274995,2011-11-01
CL,2011-12,105.525693399269,2011-12-01
CL,2012-01,105.61599655988,2012-01-01
CL,2012-02,106.028811008385,2012-02-01
CL,2012-03,106.209417329606,2012-03-01
CL,2012-04,106.26101913567,2012-04-01
CL,2012-05,106.286820038701,2012-05-01
CL,2012-06,105.977209202322,2012-06-01
CL,2012-07,105.964308750806,2012-07-01
CL,2012-08,106.196516878091,2012-08-01
CL,2012-09,107.009245323586,2012-09-01
CL,2012-10,107.615566544829,2012-10-01
CL,2012-11,107.125349387228,2012-11-01
CL,2012-12,107.099548484197,2012-12-01
CL,2013-01,107.293055256934,2013-01-01
CL,2013-02,107.409159320576,2013-02-01
CL,2013-03,107.821973769082,2013-03-01
CL,2013-04,107.30595570845,2013-04-01
CL,2013-05,107.293055256934,2013-05-01
CL,2013-06,107.976779187272,2013-06-01
CL,2013-07,108.260589120619,2013-07-01
CL,2013-08,108.518598150935,2013-08-01
CL,2013-09,109.112018920662,2013-09-01
CL,2013-10,109.266824338852,2013-10-01
CL,2013-11,109.666738335842,2013-11-01
CL,2013-12,110.324661363148,2013-12-01
CL,2014-01,110.518168135885,2014-01-01
CL,2014-02,111.059987099548,2014-02-01
CL,2014-03,111.988819608686,2014-03-01
CL,2014-04,112.68544399054,2014-04-01
CL,2014-05,113.072457536014,2014-05-01
CL,2014-06,113.124059342077,2014-06-01
CL,2014-07,113.394968823909,2014-07-01
CL,2014-08,113.756181466351,2014-08-01
CL,2014-09,114.710814878521,2014-09-01
CL,2014-10,115.897656417975,2014-10-01
CL,2014-11,115.936357772522,2014-11-01
CL,2014-12,115.459041066437,2014-12-01
CL,2015-01,115.536443775532,2015-01-01
CL,2015-02,115.949258224038,2015-02-01
CL,2015-03,116.671683508923,2015-03-01
CL,2015-04,117.35540743926,2015-04-01
CL,2015-05,117.561814663513,2015-05-01
CL,2015-06,118.129434530208,2015-06-01
CL,2015-07,118.619651687809,2015-07-01
CL,2015-08,119.432380133305,2015-08-01
CL,2015-09,120.038701354547,2015-09-01
CL,2015-10,120.528918512148,2015-10-01
CL,2015-11,120.4902171576,2015-11-01
CL,2015-12,120.503117609116,2015-12-01
CL,2016-01,121.070737475812,2016-01-01
CL,2016-02,121.406149215222,2016-02-01
CL,2016-03,121.870565469791,2016-03-01
CL,2016-04,122.270479466781,2016-04-01
CL,2016-05,122.541388948613,2016-05-01
CL,2016-06,123.096108363793,2016-06-01
CL,2016-07,123.392818748656,2016-07-01
CL,2016-08,123.457321006235,2016-08-01
CL,2016-09,123.754031391099,2016-09-01
CL,2016-10,123.960438615352,2016-10-01
CL,2016-11,124.024940872931,2016-11-01
CL,2016-12,123.766931842614,2016-12-01
CL,2017-01,124.437755321436,2017-01-01
CL,2017-02,124.7344657063,2017-02-01
CL,2017-03,125.211782412384,2017-03-01
CL,2017-04,125.521393248764,2017-04-01
CL,2017-05,125.676198666953,2017-05-01
CL,2017-06,125.185981509353,2017-06-01
CL,2017-07,125.482691894216,2017-07-01
CL,2017-08,125.740700924532,2017-08-01
CL,2017-09,125.547194151795,2017-09-01
CL,2017-10,126.282519888196,2017-10-01
CL,2017-11,126.398623951838,2017-11-01
CL,2017-12,126.579230273059,2017-12-01
CL,2018-01,127.159750591271,2018-01-01
CL,2018-02,127.22425284885,2018-02-01
CL,2018-03,127.482261879166,2018-03-01
CL,2018-04,127.882175876156,2018-04-01
CL,2018-05,128.243388518598,2018-05-01
CL,2018-06,128.372393033756,2018-06-01
CL,2018-07,128.823908836809,2018-07-01
CL,2018-08,129.056116964094,2018-08-01
CL,2018-09,129.494732315631,2018-09-01
CL,2018-10,129.9591485702,2018-10-01
CL,2018-11,129.9591485702,2018-11-01
CL,2018-12,129.830144055042,2018-12-01
CL,2019-01,129.972049021716,2019-01-01
CL,2019-02,130.023650827779,2019-02-01
CL,2019-03,130.642872500537,2019-03-01
CL,2019-04,130.991184691464,2019-04-01
CL,2019-05,131.778112233928,2019-05-01
CL,2019-06,131.842614491507,2019-06-01
CL,2019-07,132.139324876371,2019-07-01
CL,2019-08,132.384433455171,2019-08-01
CL,2019-09,132.397333906687,2019-09-01
CL,2019-10,133.480971834014,2019-10-01
CL,2019-11,133.584175446141,2019-11-01
CL,2019-12,133.726080412814,2019-12-01
CL,2020-01,134.474306600731,2020-01-01
CL,2020-02,135.080627821974,2020-02-01
CL,2020-03,135.532143625027,2020-03-01
CL,2020-04,135.467641367448,2020-04-01
CL,2020-05,135.403139109869,2020-05-01
CL,2020-06,135.312835949258,2020-06-01
CL,2020-07,135.441840464416,2020-07-01
CL,2020-08,135.622446785637,2020-08-01
CL,2020-09,136.486777037196,2020-09-01
CL,2020-10,137.415609546334,2020-10-01
CL,2020-11,137.235003225113,2020-11-01
CL,2020-12,137.699419479682,2020-12-01
CL,2021-01,138.666953343367,2021-01-01
CL,2021-02,138.924962373683,2021-02-01
CL,2021-03,139.440980434315,2021-03-01
CL,2021-04,139.969898946463,2021-04-01
CL,2021-05,140.344012040421,2021-05-01
CL,2021-06,140.460116104064,2021-06-01
CL,2021-07,141.595355837454,2021-07-01
CL,2021-08,142.098473446571,2021-08-01
CL,2021-09,143.775532143625,2021-09-01
CL,2021-10,145.69769941948,2021-10-01
CL,2021-11,146.43302515588,2021-11-01
CL,2021-12,147.568264889271,2021-12-01
CL,2022-01,149.348527198452,2022-01-01
CL,2022-02,149.774242098473,2022-02-01
CL,2022-03,152.560739625887,2022-03-01
CL,2022-04,154.689314125994,2022-04-01
CL,2022-05,156.54697914427,2022-05-01
CL,2022-06,158.004730165556,2022-06-01
CL,2022-07,160.172006020211,2022-07-01
CL,2022-08,162.119974199097,2022-08-01
CL,2022-09,163.513222962804,2022-09-01
CL,2022-10,164.364652762847,2022-10-01
CL,2022-11,165.964308750806,2022-11-01
CL,2022-12,166.441625456891,2022-12-01
CL,2023-01,167.770371963019,2023-01-01
CL,2023-02,167.667168350892,2023-02-01
CL,2023-03,169.48613201462,2023-03-01
CL,2023-04,170.015050526768,2023-04-01
CL,2023-05,170.208557299505,2023-05-01
CL,2023-06,169.950548269189,2023-06-01
CL,2023-07,170.543969038916,2023-07-01
CL,2023-08,170.737475811653,2023-08-01
CL,2023-09,171.88561599656,2023-09-01
CL,2023-10,172.633842184476,2023-10-01
CL,2023-11,173.923887336057,2023-11-01
CL,2023-12,172.995054826919,2023-12-01
CL,2024-01,174.20772246834,2024-01-01
CL,2024-02,175.235328644859,2024-02-01
CL,2024-03,175.886063008973,2024-03-01
CO,1970-01,0.153484644704968,1970-01-01
CO,1970-02,0.153484644704968,1970-02-01
CO,1970-03,0.153484644704968,1970-03-01
CO,1970-04,0.163077392050326,1970-04-01
CO,1970-05,0.163077392050326,1970-05-01
CO,1970-06,0.163077392050326,1970-06-01
CO,1970-07,0.163077392050326,1970-07-01
CO,1970-08,0.163077392050326,1970-08-01
CO,1970-09,0.163077392050326,1970-09-01
CO,1970-10,0.163077392050326,1970-10-01
CO,1970-11,0.163077392050326,1970-11-01
CO,1970-12,0.163077392050326,1970-12-01
CO,1971-01,0.172670139395684,1971-01-01
CO,1971-02,0.172670139395684,1971-02-01
CO,1971-03,0.172670139395684,1971-03-01
CO,1971-04,0.172670139395684,1971-04-01
CO,1971-05,0.172670139395684,1971-05-01
CO,1971-06,0.182262886741041,1971-06-01
CO,1971-07,0.182262886741041,1971-07-01
CO,1971-08,0.182262886741041,1971-08-01
CO,1971-09,0.182262886741041,1971-09-01
CO,1971-10,0.182262886741041,1971-10-01
CO,1971-11,0.191855771522248,1971-11-01
CO,1971-12,0.191855771522248,1971-12-01
CO,1972-01,0.191855771522248,1972-01-01
CO,1972-02,0.191855771522248,1972-02-01
CO,1972-03,0.191855771522248,1972-03-01
CO,1972-04,0.201448518867606,1972-04-01
CO,1972-05,0.201448518867606,1972-05-01
CO,1972-06,0.201448518867606,1972-06-01
CO,1972-07,0.201448518867606,1972-07-01
CO,1972-08,0.201448518867606,1972-08-01
CO,1972-09,0.211041266212964,1972-09-01
CO,1972-10,0.211041266212964,1972-10-01
CO,1972-11,0.211041266212964,1972-11-01
CO,1972-12,0.211041266212964,1972-12-01
CO,1973-01,0.22063415099417,1973-01-01
CO,1973-02,0.22063415099417,1973-02-01
CO,1973-03,0.230226898339528,1973-03-01
CO,1973-04,0.239819645684886,1973-04-01
CO,1973-05,0.249412393030243,1973-05-01
CO,1973-06,0.249412393030243,1973-06-01
CO,1973-07,0.25900527781145,1973-07-01
CO,1973-08,0.249412393030243,1973-08-01
CO,1973-09,0.25900527781145,1973-09-01
CO,1973-10,0.25900527781145,1973-10-01
CO,1973-11,0.268598025156807,1973-11-01
CO,1973-12,0.268598025156807,1973-12-01
CO,1974-01,0.278190772502165,1974-01-01
CO,1974-02,0.278190772502165,1974-02-01
CO,1974-03,0.287783519847523,1974-03-01
CO,1974-04,0.297376404628729,1974-04-01
CO,1974-05,0.306969151974087,1974-05-01
CO,1974-06,0.306969151974087,1974-06-01
CO,1974-07,0.306969151974087,1974-07-01
CO,1974-08,0.306969151974087,1974-08-01
CO,1974-09,0.316561899319445,1974-09-01
CO,1974-10,0.326154784100652,1974-10-01
CO,1974-11,0.335747531446009,1974-11-01
CO,1974-12,0.335747531446009,1974-12-01
CO,1975-01,0.345340278791367,1975-01-01
CO,1975-02,0.354933026136725,1975-02-01
CO,1975-03,0.364525910917931,1975-03-01
CO,1975-04,0.374118658263289,1975-04-01
CO,1975-05,0.383711405608647,1975-05-01
CO,1975-06,0.383711405608647,1975-06-01
CO,1975-07,0.383711405608647,1975-07-01
CO,1975-08,0.383711405608647,1975-08-01
CO,1975-09,0.393304290389853,1975-09-01
CO,1975-10,0.393304290389853,1975-10-01
CO,1975-11,0.393304290389853,1975-11-01
CO,1975-12,0.393304290389853,1975-12-01
CO,1976-01,0.402897037735211,1976-01-01
CO,1976-02,0.412489785080569,1976-02-01
CO,1976-03,0.422082669861775,1976-03-01
CO,1976-04,0.431675417207133,1976-04-01
CO,1976-05,0.441268164552491,1976-05-01
CO,1976-06,0.450860911897849,1976-06-01
CO,1976-07,0.460453659243207,1976-07-01
CO,1976-08,0.470046544024413,1976-08-01
CO,1976-09,0.479639291369771,1976-09-01
CO,1976-10,0.479639291369771,1976-10-01
CO,1976-11,0.498824923496335,1976-11-01
CO,1976-12,0.498824923496335,1976-12-01
CO,1977-01,0.508417670841693,1977-01-01
CO,1977-02,0.527603302968257,1977-02-01
CO,1977-03,0.556381545004331,1977-03-01
CO,1977-04,0.594752809257459,1977-04-01
CO,1977-05,0.613938303948175,1977-05-01
CO,1977-06,0.633123936074739,1977-06-01
CO,1977-07,0.642716683420097,1977-07-01
CO,1977-08,0.642716683420097,1977-08-01
CO,1977-09,0.642716683420097,1977-09-01
CO,1977-10,0.642716683420097,1977-10-01
CO,1977-11,0.642716683420097,1977-11-01
CO,1977-12,0.642716683420097,1977-12-01
CO,1978-01,0.652309430765455,1978-01-01
CO,1978-02,0.661902315546661,1978-02-01
CO,1978-03,0.681087810237377,1978-03-01
